"team","year","total_points","event_count","GDP_per_capita","GDP_total","GDP_growth","Population","Gini","gapminder_countryname","NOC"
"CAN","1952",9,73,"14783.12216420503","214100986896.626","1.04447570577604","14482799","34","Canada","Canada"
"CAN","1956",35,81,"16543.06003397653","267329596872.367","1.06052864464101","16159622","33.4","Canada","Canada"
"CAN","1960",18,80,"16911.37587647645","302693165424.117","1.011806351585","17898790","33","Canada","Canada"
"CAN","1964",11,94,"19532.79861119737","377406210810.819","1.04828075520057","19321666","33","Canada","Canada"
"CAN","1968",19,122,"22669.24761590083","470028079178.677","1.03918981961807","20734172","33.9","Canada","Canada"
"CAN","1972",12,127,"25872.56773426541","575169948592.326","1.04228396420921","22230880","35.1","Canada","Canada"
"CAN","1976",28,165,"29529.50593210628","692637624181.685","1.04557831868821","23455781","33.4","Canada","Canada"
"CAN","1984",161,184,"34019.64782763147","873297117103.235","1.0507731187676","25670375","32","Canada","Canada"
"CAN","1988",36,183,"38337.35745364118","1032346252956.98","1.03408075482698","26927945","31.4","Canada","Canada"
"CAN","1992",103,186,"37058.18969566796","1056160592759.72","0.99975649678244","28500059","31.1","Canada","Canada"
"CAN","1996",96,174,"40176.47312035783","1195941351727.15","1.00865369443853","29767206","31.8","Canada","Canada"
"CAN","2000",43,163,"46858.78326888987","1447552301562.24","1.04398007427202","30891803","33.3","Canada","Canada"
"CAN","2004",33,141,"49965.08437426285","1605511967441.01","1.02323854244693","32132678","33.7","Canada","Canada"
"CAN","2008",71,169,"52751.41262145957","1764486484645.27","1.00059891255419","33449085","33.7","Canada","Canada"
"CAN","2012",81,164,"53217.71358318194","1858496454092.08","1.00658841990369","34922516","33.3","Canada","Canada"
"CAN","2016",81,162,"54765.30377208677","1990901872525.86","0.99901703647484","36353343","31.1","Canada","Canada"
"CAN","2020",162,171,"53274.91093022863","2033604679087.41","0.939375935704099","38171902","31.1","Canada","Canada"
"CAN","2024",114,172,"55217.93428000537","2241030767275.84","1.01022922430441","39742430","31.1","Canada",NA
"CGO","1964",0,2,"2778.342543960397","3264041274.12537","1.01542477996104","1174816","42.9","Congo, Rep.","Congo"
"CGO","1972",0,5,"4036.110327483041","5999548846.27306","1.02278693055153","1486468","43.8","Congo, Rep.","Congo"
"CGO","1976",0,1,"4524.489331580562","7543341725.8444","1.02741869904095","1667225","44.2","Congo, Rep.","Congo"
"CGO","1980",0,9,"5162.25987218621","9441695872.33049","1.10541895308289","1828985","44.6","Congo, Rep.","Congo"
"CGO","1984",0,11,"6164.181086344735","12325452679.2167","1.01525658577917","1999528","45.1","Congo, Rep.","Congo"
"CGO","1988",0,7,"6529.518723065607","14676092346.4545","1.12379460410373","2247653","45.5","Congo, Rep.","Congo"
"CGO","1992",0,7,"7305.043820324753","18404802228.7745","1.01356619240421","2519465","45.9","Congo, Rep.","Congo"
"CGO","1996",0,5,"7036.784969020403","19891478198.6523","1.03269439639653","2826785","46.4","Congo, Rep.","Congo"
"CGO","2000",0,5,"7118.679095100742","22433413772.9502","1.04617998291012","3151345","46.8","Congo, Rep.","Congo"
"CGO","2004",0,5,"7381.991974707597","26320891013.3865","1.00768063646485","3565554","47.3","Congo, Rep.","Congo"
"CGO","2008",0,5,"7572.644005204029","31150199850.3548","1.03328457840142","4113517","48.1","Congo, Rep.","Congo"
"CGO","2012",0,6,"9132.07155314383","43290128594.1006","1.06936986162784","4740450","48.9","Congo, Rep.","Congo"
"CGO","2016",0,9,"8056.919193913066","42077550539.3019","0.891592185738784","5222536","48.9","Congo, Rep.","Congo"
"CGO","2020",0,3,"6406.88107790181","36857447803.0238","0.915715974787892","5752791","48.9","Congo, Rep.","Congo"
"CGO","2024",0,4,"6348.309253591662","39575421050.9448","1","6332961","48.9","Congo, Rep.",NA
"CHA","1964",0,3,"1233.66196208593","4080311032.698","0.971672736924176","3307479","28.2","Chad","Chad"
"CHA","1968",0,3,"1170.735950482606","4189163670.83132","0.985975894259853","3578231","32.6","Chad","Chad"
"CHA","1972",0,4,"1156.227465950213","4501484894.26559","0.917807059464696","3893252","35.7","Chad","Chad Egypt"
"CHA","1984",0,3,"945.0815823527137","4768073619.79888","1.03944415240365","5045145","37.6","Chad","Chad"
"CHA","1988",0,6,"1105.95021651868","6221635749.94791","1.04946215356885","5625602","38.1","Chad","Chad"
"CHA","1992",0,7,"1197.847476061359","7755650347.96553","1.03204380853382","6474656","38.6","Chad","Chad"
"CHA","1996",0,4,"1074.137844235094","7959477432.66922","0.985806727973288","7410108","39.2","Chad","Chad"
"CHA","2000",0,3,"1073.821479569966","9140468299.49715","0.965002077968215","8512093","39.7","Chad","Chad"
"CHA","2004",0,1,"1751.754305795309","17377465776.6444","1.28493204102965","9920036","40.4","Chad","Chad"
"CHA","2008",0,2,"1940.896885304074","22274307161.2276","0.998388752244884","11476296","42","Chad","Chad"
"CHA","2012",0,2,"2189.227682323001","28921882532.7138","1.05150612145295","13210998","43.2","Chad","Chad"
"CHA","2016",0,2,"2083.00736132898","31483937628.9478","0.908387741443531","15114655","43.3","Chad","Chad"
"CHA","2020",0,3,"1842.606033950629","31738297458.2626","0.953386609799964","17224679","43.3","Chad","Chad"
"CHA","2024",0,3,"1775.634175452353","36032238916.7487","1","20299123","43.3","Chad",NA
"CHI","1912",0,24,"5501.208000045996","20157218286.1205","1.0725284534702","3664144","58","Chile","Chile"
"CHI","1920",0,2,"4862.490966332791","19679531788.8336","1.1025175188165","4047212","61.3","Chile","Chile"
"CHI","1924",0,16,"5470.30233712439","23350417679.9","1.05870624723083","4268579","63.1","Chile","Chile"
"CHI","1928",2,25,"6420.365308418226","28940297416.1892","1.234375","4507578","63.1","Chile","Chile"
"CHI","1936",0,31,"5247.094771579453","26918115640.5849","1.01618266459765","5130099","56.9","Chile","Chile"
"CHI","1948",0,32,"6734.790687491272","42922100661.6125","1.14363947381212","6373190","41.7","Chile","Chile"
"CHI","1952",8,35,"7039.705117347542","48517570232.0029","1.03811121801804","6891989","44","Chile","Chile"
"CHI","1956",6,22,"7042.312465352569","52743631605.5694","0.988506167675986","7489533","56.6","Chile","Chile"
"CHI","1960",0,9,"7627.282504613927","62187903808.9939","1.06260062060005","8153350","68","Chile","Chile"
"CHI","1964",0,13,"8221.353575740492","72697524527.3246","0.997895013283602","8842525","64.4","Chile","Chile"
"CHI","1968",0,19,"9030.65397729049","85924107888.1894","1.01445681945991","9514716","54.8","Chile","Chile"
"CHI","1972",0,12,"9553.85236929771","97207371517.1413","0.970966730558277","10174678","50.2","Chile","Chile"
"CHI","1976",0,8,"7688.25490418538","83327236403.5421","1.01921686894964","10838251","53.2","Chile","Chile"
"CHI","1984",0,25,"8881.910214018042","108427988422.705","1.04167446373377","12207733","56.2","Chile","Chile"
"CHI","1988",2,14,"10195.30152254229","132533047299.372","1.05406575728764","12999424","56.6","Chile","Chile"
"CHI","1992",0,11,"13066.49347421815","181422734762.779","1.09369929331535","13884577","56","Chile","Chile"
"CHI","1996",0,17,"16004.58069064197","235812228106.63","1.05264834771108","14734046","55.5","Chile","Chile"
"CHI","2000",17,26,"17662.78860672619","273837427640.841","1.03590504623428","15503635","53.3","Chile","Chile"
"CHI","2004",10,23,"20063.72604688459","324777994040.707","1.05579475071341","16187322","50.3","Chile","Chile"
"CHI","2008",2,26,"23701.39846110181","399107564269.711","1.02856380405805","16838988","48.5","Chile","Chile"
"CHI","2012",0,36,"26952.76264933039","472188656232.374","1.05125738379883","17519119","47.6","Chile","Chile"
"CHI","2016",0,34,"28252.16067863182","516088462844.077","1.00550297851444","18267221","47.6","Chile","Chile"
"CHI","2020",0,30,"26353.48680388548","510483483967.027","0.925881211703151","19370624","47.7","Chile","Chile"
"CHI","2024",5,34,"29903.59350294041","593441504405.767","1.01757848229269","19764771","47.7","Chile",NA
"CHN","1932",0,2,"1189.295695390718","580306737445.446","1.02364532019704","487941510","34.8","China","People's Republic of China"
"CHN","1936",0,31,"1219.056704130043","609057185429.818","1.05759682224429","499613499","33.4","China","People's Republic of China"
"CHN","1948",0,9,"842.187195995666","449364250646.099","0.966577215212963","533568134","27.9","China","People's Republic of China"
"CHN","1952",0,2,"1000.492359127214","565409685621.574","1.08564826501596","565131438","26.6","China","People's Republic of China"
"CHN","1984",135,104,"1542.284127733129","1609912728427.37","1.10656330519386","1043849638","26","China","People's Republic of China"
"CHN","1988",80,145,"2013.199438462845","2245208926726.96","1.06381489582404","1115244165","29.8","China","People's Republic of China"
"CHN","1992",163,129,"2343.04615252927","2775512108388.14","1.09912563292155","1184574237","33.9","China","People's Republic of China"
"CHN","1996",214,143,"3305.448922289347","4068825202223.06","1.07336272141486","1230944812","36.2","China","People's Republic of China"
"CHN","2000",180,147,"4166.993951175035","5290337076750.69","1.06894046506333","1269581175","39.3","China","People's Republic of China"
"CHN","2004",225,185,"5673.771530281078","7387819702490.79","1.08910622368757","1302100316","40.9","China","People's Republic of China"
"CHN","2008",380,227,"8589.047805418506","11456252470295.8","1.08714649423492","1333821016","42.3","China","People's Republic of China"
"CHN","2012",287,187,"11985.3171249131","16414141864224.9","1.07134523777439","1369520864","41.3","China","People's Republic of China"
"CHN","2016",235,183,"15485.2130054608","21742054077397.8","1.06238215447677","1404052632","39.2","China","People's Republic of China"
"CHN","2020",286,195,"18833.78470331159","26858975119642.8","1.01995558041921","1426106093","39.1","China","People's Republic of China"
"CHN","2024",367,211,"23173.05178665874","33302327699305.5","1.06","1419321278","39.1","China",NA
"CIV","1964",0,10,"3854.693325971416","16474774249.9221","1.14534315490741","4273952","49.1","Cote d'Ivoire","Côte d'Ivoire"
"CIV","1968",0,7,"4178.580202779524","20851202962.054","1.10772094233074","4990021","50.8","Cote d'Ivoire","Côte d'Ivoire"
"CIV","1972",0,8,"4678.362152973807","27647791669.2237","1.01172363018731","5909716","51","Cote d'Ivoire","Côte d'Ivoire"
"CIV","1976",0,8,"5273.997151339747","37223650386.2755","1.08394777954936","7057958","49.3","Cote d'Ivoire","Côte d'Ivoire"
"CIV","1984",2,13,"4655.462811871969","44927618353.3754","0.953772875683703","9650516","46","Cote d'Ivoire","Côte d'Ivoire"
"CIV","1988",0,10,"4569.330781622933","51520068166.3162","0.993950559160953","11275189","39.7","Cote d'Ivoire","Côte d'Ivoire"
"CIV","1992",0,11,"4084.09668202959","53911342272.762","0.979118645497971","13200310","38.8","Cote d'Ivoire","Côte d'Ivoire"
"CIV","1996",0,8,"4359.331418204409","67318155871.3149","1.0570901557365","15442312","39.8","Cote d'Ivoire","Côte d'Ivoire"
"CIV","2000",0,12,"4653.35471970102","82359743797.4072","0.979780619302068","17699004","40.2","Cote d'Ivoire","Côte d'Ivoire"
"CIV","2004",0,5,"4137.933408212626","81082805133.9264","1.01528408870497","19595000","42","Cote d'Ivoire","Côte d'Ivoire"
"CIV","2008",0,7,"4298.597560637081","92481915003.8752","1.03218114742706","21514439","42.8","Cote d'Ivoire","Côte d'Ivoire"
"CIV","2012",0,11,"4514.340352650451","105938377174.195","1.05430923067043","23467078","42.2","Cote d'Ivoire","Côte d'Ivoire"
"CIV","2016",4,12,"5711.067664891","148427250525.256","1.04442361058995","25989405","41.5","Cote d'Ivoire","Côte d'Ivoire"
"CIV","2020",1,11,"6241.928609958262","180488168382.889","0.982049795660163","28915449","41.5","Cote d'Ivoire","Côte d'Ivoire"
"CIV","2024",1,11,"7270.969927502886","232553086220.127","1.03700083717088","31934230","41.5","Cote d'Ivoire",NA
"CMR","1964",0,2,"1977.531120225909","11031176814.118","1.02737170456952","5578257","37.3","Cameroon","Cameroon"
"CMR","1968",2,5,"2127.60746053534","13033431821.0174","1.05492668899069","6125863","37.5","Cameroon","Cameroon"
"CMR","1972",0,12,"2325.955234453099","15832479558.6522","1.02067752070394","6806872","35.9","Cameroon","Cameroon"
"CMR","1976",0,2,"2372.619719359691","18027074468.1455","0.960631531886095","7597962","32.2","Cameroon","Cameroon"
"CMR","1980",0,24,"3199.992368935033","27239035842.7037","1.08692587434545","8512219","29.7","Cameroon","Cameroon"
"CMR","1984",1,31,"4300.681283106127","40749290610.5706","1.056091068216","9475078","32.6","Cameroon","Cameroon"
"CMR","1988",0,21,"4168.827332413969","44543786644.3686","0.913807673278158","10684968","36.5","Cameroon","Cameroon"
"CMR","1992",0,9,"3308.270421532862","39720262500.3823","0.95438753529907","12006353","40.5","Cameroon","Cameroon"
"CMR","1996",0,11,"3140.007212157136","42122433729.3354","1.0277038259869","13414757","43.6","Cameroon","Cameroon"
"CMR","2000",54,15,"3505.659742179257","52278610146.6743","1.02194851942134","14912631","42.7","Cameroon","Cameroon"
"CMR","2004",3,13,"3994.383644565853","66348657601.0737","1.04740118095936","16610487","42.5","Cameroon","Cameroon"
"CMR","2008",3,16,"4196.919097317043","77953810341.0362","1.00694779716128","18574056","43.5","Cameroon","Cameroon"
"CMR","2012",1,15,"4333.843562725458","90185243299.9987","1.01721841653154","20809529","45.5","Cameroon","Cameroon"
"CMR","2016",0,13,"4713.439529030788","110549769577.652","1.0145423267401","23454161","46.6","Cameroon","Cameroon"
"CMR","2020",0,10,"4711.110529307499","123480835772.824","0.975775655817762","26210558","46.6","Cameroon","Cameroon"
"CMR","2024",0,6,"4933.865008594541","143293868840.576","1.01457440221858","29123744","46.6","Cameroon",NA
"COD","1968",0,2,"1999.106518491289","38007390960.6883","1.03315034192959","19012189","42.4","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","1984",0,9,"1906.678740659702","57667652952.2306","1.03246761632524","30245081","42.3","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","1988",0,15,"1919.516379643948","65998255641.2357","0.985814316048337","34382752","42.3","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","1992",0,15,"1380.595988051819","54159275761.6458","0.884579655810706","39228910","42.2","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","1996",0,2,"1063.246953322026","48160965840.2967","0.984048832714384","45296124","42.2","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","2000",0,3,"837.7595768999568","42313093240.2191","0.914757216605569","50507442","42.2","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","2004",0,4,"884.623219171721","50421525128.9359","1.04713273164603","56997741","42.2","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","2008",0,5,"1018.089204288751","65555439875.3843","1.03666729453731","64390664","42.1","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","2012",0,4,"1139.77700762933","83493929299.0696","1.03552018767097","73254618","42.1","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","2016",0,4,"1292.02264456923","108473589336.851","0.989110039761224","83956415","42.1","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","2020",0,7,"1320.79479820446","126783090038.056","0.985073105726317","95989998","42.1","Congo, Dem. Rep.","Democratic Republic of the Congo"
"COD","2024",0,6,"1527.169331477116","168875489923.619","1.0261305986461","109276265","42.1","Congo, Dem. Rep.",NA
"COL","1932",0,1,"2757.471925116688","22687814449.1261","1.04376083188908","8227759","53","Colombia","Colombia"
"COL","1936",0,12,"3182.138626743211","27775745685.0744","1.04002992891881","8728641","51.8","Colombia","Colombia"
"COL","1948",0,7,"3805.059662745428","42499662638.1193","1.00613601591514","11169250","47.9","Colombia","Colombia"
"COL","1956",0,26,"4522.486296185126","62689805062.9452","1.00665442326807","13861801","56.4","Colombia","Colombia"
"COL","1960",0,13,"4716.900158015776","73612929698.1272","1.01525194763352","15606209","62.3","Colombia","Colombia"
"COL","1964",0,21,"5115.070438489437","90216599617.5884","1.03741003591596","17637411","60.3","Colombia","Colombia"
"COL","1968",0,35,"5491.35874052065","108546567986.688","1.03547390759723","19766796","55.3","Colombia","Colombia"
"COL","1972",4,38,"6477.662030169236","141339754759.985","1.05309530802542","21819563","52.6","Colombia","Colombia"
"COL","1976",0,30,"7218.873064627588","172233720863.067","1.0265546560269","23858810","53.7","Colombia","Colombia"
"COL","1980",0,7,"8282.097503449104","216199997714.592","1.02025522769414","26104498","54.3","Colombia","Colombia"
"COL","1984",2,32,"8285.753203299331","237326260418.609","1.01401566656126","28642690","52.8","Colombia","Colombia"
"COL","1988",1,32,"9367.360816646576","291610850719.275","1.02154975445095","31130524","50.9","Colombia","Colombia"
"COL","1992",1,31,"9976.957015900749","336827765699.265","1.02270496688179","33760571","51.8","Colombia","Colombia"
"COL","1996",0,43,"11157.51385322211","406833582464.005","1.00440170847688","36462745","56.5","Colombia","Colombia"
"COL","2000",3,45,"10787.65753478641","421688821049.403","1.01461950213836","39089934","57.7","Colombia","Colombia"
"COL","2004",2,56,"11677.40396198385","485116389628.772","1.04023365165495","41543171","54.4","Colombia","Colombia"
"COL","2008",5,70,"13778.7708848991","602942589628.289","1.02250415888234","43758808","54.7","Colombia","Colombia"
"COL","2012",14,79,"15535.4556668315","710215939528.292","1.02837889026219","45715810","53.4","Colombia","Colombia"
"COL","2016",16,79,"17244.7836420899","818049630959.043","1.01002272725212","47437512","51.3","Colombia","Colombia"
"COL","2020",9,48,"16055.37973465529","812883827799.458","0.914596046227454","50629997","50.8","Colombia","Colombia"
"COL","2024",7,61,"18798.6010600097","1016261395000.23","1.02335459501996","52886363","50.8","Colombia",NA
"COM","1996",0,4,"2385.207168630641","1190473594.31373","0.979187471666065","499107","47.9","Comoros","Comoros"
"COM","2000",0,2,"2714.332266188881","1455099241.25853","1.08732035433832","536080","48","Comoros","Comoros"
"COM","2004",0,3,"2865.095400182718","1663772359.2677","1.01139113125664","580704","52.9","Comoros","Comoros"
"COM","2008",0,3,"3065.86694505855","1929371529.59396","1.02875501555497","629307","51.7","Comoros","Comoros"
"COM","2012",0,3,"3306.5129984277","2253818455.11827","1.00985839766079","681630","47.5","Comoros","Comoros"
"COM","2016",0,4,"3381.22666096951","2507994444.73418","1.01102932073416","741741","45.3","Comoros","Comoros"
"COM","2020",0,3,"3420.227186633111","2743579700.71117","0.979251386036128","802163","45.3","Comoros","Comoros"
"COM","2024",0,5,"3467.568439297837","3039567772.48044","1.0094321361736","866628","45.3","Comoros",NA
"CPV","1996",0,3,"3038.23148250609","1293013592.55642","1.08259539566843","425581","52.5","Cape Verde","Cabo Verde"
"CPV","2000",0,2,"4408.406566007076","1998405639.28262","1.11458065623008","453317","52.5","Cape Verde","Cabo Verde"
"CPV","2004",0,3,"5173.610453034195","2480073642.871","1.08340774247776","479370","50.7","Cape Verde","Cabo Verde"
"CPV","2008",0,2,"7037.409281915194","3528240330.53459","1.05950461259284","501355","47.7","Cape Verde","Cabo Verde"
"CPV","2012",0,3,"7094.226373366972","3631924662.97708","0.998826430173273","511955","47.2","Cape Verde","Cabo Verde"
"CPV","2016",0,5,"7234.30689474159","3707972936.12738","1.03117628740562","512554","47.2","Cape Verde","Cabo Verde"
"CPV","2020",0,6,"6367.119614566603","3277022756.10552","0.784321907845597","514679","47.2","Cape Verde","Cabo Verde"
"CPV","2024",1,7,"8477.325151865207","4376837608.7446","1.01816366609727","524877","47.2","Cape Verde",NA
"CRC","1936",0,1,"2918.868164818412","1770544564.62454","1.04765817584223","606586","42.1","Costa Rica","Costa Rica"
"CRC","1964",0,1,"5827.335138790417","8938899009.49894","1.01701805200048","1533960","50.7","Costa Rica","Costa Rica"
"CRC","1968",0,19,"6976.633546891338","12137465657.1668","1.05015143982443","1739731","48.4","Costa Rica","Costa Rica"
"CRC","1972",0,5,"8316.171651430865","16118803071.0425","1.06055169197676","1938248","47.1","Costa Rica","Costa Rica"
"CRC","1976",0,9,"9275.93786218007","19922618166.0059","1.03012248839844","2147774","47.2","Costa Rica","Costa Rica"
"CRC","1980",0,20,"10301.00909813697","24625932283.3064","0.988386043904659","2390633","46.9","Costa Rica","Costa Rica"
"CRC","1984",0,16,"9382.543973727548","25028827391.5957","1.05247753518911","2667595","39.6","Costa Rica","Costa Rica"
"CRC","1988",2,18,"9776.415386183566","29017407836.9776","1.01024465861409","2968103","41.5","Costa Rica","Costa Rica"
"CRC","1992",0,18,"10952.78692868433","35971778092.8269","1.06834787953163","3284258","46.1","Costa Rica","Costa Rica"
"CRC","1996",3,13,"11866.15205792716","42943758557.6151","0.992849225165366","3619013","46.1","Costa Rica","Costa Rica"
"CRC","2000",2,10,"13499.73486586324","53158432470.9694","1.02182646428044","3937739","48.8","Costa Rica","Costa Rica"
"CRC","2004",0,8,"14949.289492666","62788181913.7776","1.03239838691023","4200078","49.3","Costa Rica","Costa Rica"
"CRC","2008",0,8,"18147.81212875303","80577302129.1426","1.03718361634729","4440056","49.2","Costa Rica","Costa Rica"
"CRC","2012",0,11,"19891.50088771902","92772647301.2629","1.03627812473737","4663934","48.7","Costa Rica",NA
"CRC","2016",0,11,"21838.9515496222","106290133514.108","1.03151513390477","4866998","48.6","Costa Rica","Costa Rica"
"CRC","2020",0,12,"22090.01157669049","111208187080.764","0.950058984170466","5034320","48.7","Costa Rica","Costa Rica"
"CRC","2024",0,6,"26537.03274778225","135429037815.84","1.02504774694143","5129910","48.7","Costa Rica",NA
"CRO","1992",27,21,"15100.65717711171","72214861074.0704","0.91120598581925","4782233","25.2","Croatia","Croatia Yugoslavia"
"CRO","1996",72,53,"17393.24169797267","79353169205.419","1.08308614053015","4562299","27.6","Croatia","Croatia"
"CRO","2000",12,50,"20286.1503032605","87760016257.6867","1.04688440290735","4326105","29.9","Croatia","Croatia"
"CRO","2004",54,54,"25791.8180950983","111164180331.687","1.04795922130249","4310056","30.6","Croatia","Croatia"
"CRO","2008",7,66,"30900.16727462002","133322819628.261","1.02499461327956","4314631","32.2","Croatia","Croatia"
"CRO","2012",69,52,"28143.89728733691","119871500506.527","0.980008330373104","4259236","31.7","Croatia","Croatia"
"CRO","2016",53,46,"30384.4763914522","125683685062.564","1.04375599959286","4136444","31.3","Croatia","Croatia"
"CRO","2020",19,45,"31564.45206553161","124804517760.125","0.918767203224532","3953958","31.1","Croatia","Croatia"
"CRO","2024",40,43,"42675.82190843365","163537272009.25","1.02070707337325","3875325","31.1","Croatia",NA
"CUB","1900",5,2,"1935.894511218162","3328158869.37408","0.996668990778997","1719184","40","Cuba","Cuba"
"CUB","1904",15,5,"2070.67941574765","3942679212.23372","1.02901023890784","1904051","40","Cuba","Cuba"
"CUB","1924",0,6,"2663.610282169587","9049035266.62965","1.03468208092485","3397282","40","Cuba","Cuba"
"CUB","1928",0,2,"2604.088264690937","9765833581.62609","0.945945945945945","3750193","40","Cuba","Cuba"
"CUB","1948",4,33,"2869.456443090119","16256914086.6963","0.979288701923644","5665503","38.6","Cuba","Cuba"
"CUB","1952",0,25,"3255.070480304298","20058313936.9691","1.06755865779621","6162175","37.2","Cuba","Cuba"
"CUB","1956",0,17,"3135.933676640155","20935656293.8008","1.03865698723985","6676052","37.2","Cuba","Cuba"
"CUB","1960",0,17,"3426.522625943828","24801448314.9141","0.995999671486973","7238081","37.6","Cuba","Cuba"
"CUB","1964",2,25,"3614.093926639543","28428535108.8251","1.06760434204479","7866020","38.1","Cuba","Cuba"
"CUB","1968",20,80,"3695.224734704474","31444596174.9118","0.925472356323395","8509522","38.6","Cuba","Cuba"
"CUB","1972",29,66,"3722.565741432649","33964284065.1656","1.0290961249325","9123891","39.1","Cuba","Cuba"
"CUB","1976",40,71,"4332.35887146398","41466055189.6286","1.01418923186909","9571242","39.5","Cuba","Cuba"
"CUB","1980",43,85,"4698.38132242227","46066670396.5605","0.981583966505271","9804796","40","Cuba","Cuba"
"CUB","1992",166,84,"3890.135586554843","41958228299.5988","0.853835164256645","10785801","41.3","Cuba","Cuba"
"CUB","1996",137,80,"3718.387822543046","40761004494.595","1.13595696467991","10962010","41.8","Cuba","Cuba"
"CUB","2000",136,126,"4586.621273599649","50953275670.1373","1.10622697059606","11109109","42.2","Cuba","Cuba"
"CUB","2004",134,104,"5217.979862796396","58643602490.8821","1.0119729164687","11238756","42.7","Cuba","Cuba"
"CUB","2008",92,92,"6869.748531744848","77571565420.3122","1.06546307365153","11291762","43.2","Cuba","Cuba"
"CUB","2012",28,80,"8165.769612527997","92299122940.0861","1.03031177829099","11303175","43.4","Cuba","Cuba"
"CUB","2016",23,92,"9069.518280768","102173673978.039","1.00494359234376","11265612","43.4","Cuba","Cuba"
"CUB","2020",35,59,"8424.310370784004","94153074909.7532","0.891741341729232","11176354","43.4","Cuba","Cuba"
"CUB","2024",14,52,"8926.228243027153","98008049116.9094","1.01","10979783","43.4","Cuba",NA
"CYP","1980",0,14,"14239.29024218797","9726517421.47278","1.05556825649791","683076","30.1","Cyprus","Cyprus"
"CYP","1984",0,9,"17499.34194997611","12587871642.2441","1.08137438174067","719334","30.1","Cyprus","Cyprus"
"CYP","1988",0,10,"21703.51579374569","16629993424.2207","1.08006251427313","766235","30.1","Cyprus","Cyprus"
"CYP","1992",0,17,"26313.49834021028","21322906558.5043","1.07459532826277","810341","30.1","Cyprus","Cyprus"
"CYP","1996",0,16,"29482.92060074122","25953520175.6264","1.0041988029744","880290","30.1","Cyprus","Cyprus"
"CYP","2000",0,20,"34928.14833929428","33100253552.2539","1.05506571404503","947667","30.1","Cyprus","Cyprus"
"CYP","2004",0,20,"39595.71428651165","40303487679.383","1.04186098866834","1017875","30.3","Cyprus","Cyprus"
"CYP","2008",0,17,"44715.45425170658","48785723190.4224","1.01583379644025","1091026","31.5","Cyprus","Cyprus"
"CYP","2012",2,12,"39920.80078125002","46523581468.0664","0.950926145105929","1165397","34.2","Cyprus","Cyprus"
"CYP","2016",0,19,"40958.26562499998","50669961903.8749","1.06085867167904","1237112","34.3","Cyprus","Cyprus"
"CYP","2020",0,19,"44509.10156249997","57961843982.4609","0.954680947310326","1302247","34","Cyprus","Cyprus"
"CYP","2024",2,22,"51911.08149606809","69405930075.5024","1.01028040243161","1358282","34","Cyprus",NA
"CZE","1996",26,106,"25688.83797327948","264495563944.146","1.05384550053721","10296128","26.1","Czech Republic","Czechia"
"CZE","2000",16,94,"27956.48363657152","286185043516.789","1.05174271632558","10236804","26.7","Czech Republic","Czechia"
"CZE","2004",21,99,"32871.01703714253","337304297775.786","1.05478897884764","10261450","27.1","Czech Republic","Czechia Czechoslovakia"
"CZE","2008",18,98,"40724.41741729789","422649895486.603","1.02355000246427","10378292","26.4","Czech Republic","Czechia Czechoslovakia"
"CZE","2012",28,95,"40032.7920303341","420637956848.05","0.990762655498403","10507335","26.3","Czech Republic","Czechia"
"CZE","2016",19,87,"43986.2199023629","463260580728.251","1.02340552260805","10531948","25.9","Czech Republic","Czechia"
"CZE","2020",25,85,"45917.29043170055","484433337384.906","0.942674731056784","10550129","25.9","Czech Republic","Czechia"
"CZE","2024",17,94,"47671.42966128113","524165063794.74","1.02290444963859","10735859","25.9","Czech Republic",NA
"DEN","1896",10,16,"5174.981558095703","12697733224.5235","1.02400906002265","2453677","27.6","Denmark","Denmark"
"DEN","1900",20,17,"5504.641962592842","14122995660.6102","1.02210414452709","2565652","27.8","Denmark","Denmark"
"DEN","1908",31,31,"6481.031980079158","18270437456.8578","1.0188950872773","2819063","28.2","Denmark","Denmark"
"DEN","1912",146,47,"6954.918811543794","20555074764.7097","0.988288874430709","2955473","28.4","Denmark","Denmark"
"DEN","1920",167,62,"7283.43456185865","23612173789.5241","1.03412969283276","3241901","29","Denmark","Denmark"
"DEN","1924",24,57,"8262.11388770953","27798014369.0209","0.993257190037154","3364516","29.3","Denmark","Denmark"
"DEN","1928",28,47,"8730.277448262757","30431608266.6691","1.02720538720538","3485755","29.3","Denmark","Denmark"
"DEN","1932",14,26,"9430.805807819177","33990764924.2986","0.96452821353313","3604227","28.9","Denmark","Denmark"
"DEN","1936",9,68,"10171.39706375546","37832368979.0795","1.01728677733257","3719486","28.1","Denmark","Denmark"
"DEN","1948",77,75,"11525.86935563538","48254170066.695","1.0199782145922","4186597","25.2","Denmark","Denmark"
